Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.0,Bachelor's degree in relevant field,0.771119236946106,0.14851601421833038,5.196152422706632,0.005131719633936882,Medium,Low,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.7956855297088623,0.29409918189048767,5.385164807134504,0.004243173636496067,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.7958270311355591,0.21891015768051147,5.385164807134504,0.34247201681137085,Medium,Medium,Medium,Medium
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.3,Experience in management consulting or related work,0.7826002240180969,0.3074447512626648,5.291502622129181,0.370444118976593,Medium,Medium,Medium,Medium
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8143191337585449,0.35076168179512024,6.082762530298219,0.13409247994422913,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8048995137214661,0.2786141633987427,5.656854249492381,0.06498164683580399,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8136304616928101,0.28820982575416565,5.477225575051661,0.06156928092241287,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.8186293840408325,0.24623745679855347,5.916079783099616,0.013883828185498714,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8075838088989258,0.023172158747911453,7.416198487095663,0.01977641135454178,Medium,Low,Low,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.7986955642700195,0.210908442735672,7.615773105863909,0.029958803206682205,Medium,Medium,Low,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8151934742927551,0.3526729941368103,4.47213595499958,0.0014161074068397284,Medium,Medium,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.8111257553100586,0.18219532072544098,4.47213595499958,0.029396209865808487,Medium,Low,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.0,Bachelor's degree in relevant field,0.7897316217422485,0.19865268468856812,4.123105625617661,0.010197997093200684,Medium,Low,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.8152511119842529,0.3646984100341797,4.358898943540674,0.0014192017260938883,Medium,Medium,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8328131437301636,0.32612109184265137,4.358898943540674,0.293287992477417,Medium,Medium,Medium,Medium
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.3,Experience in management consulting or related work,0.8104193806648254,0.3651367425918579,4.0,0.14697003364562988,Medium,Medium,High,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8338657021522522,0.2527051568031311,5.196152422706632,0.03726637363433838,Medium,Medium,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8316676616668701,0.17268455028533936,4.69041575982343,0.03659095987677574,Medium,Low,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8488654494285583,0.37696361541748047,4.242640687119285,0.095212921500206,Medium,Medium,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.8343849182128906,0.3161819875240326,4.58257569495584,0.00740476418286562,Medium,Medium,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8188675045967102,0.159718319773674,6.708203932499369,0.011508536525070667,Medium,Low,Medium,Low
1.responsibilities.0,"Full P&L management including budgeting, HR, vendors, partnerships, research, and business development: expanded the programs' bookings by more than 50%.",2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.8199360370635986,0.11162517964839935,6.928203230275509,0.027354296296834946,Medium,Low,Medium,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8185805678367615,0.24470806121826172,3.872983346207417,0.010423983447253704,Medium,Medium,High,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.8208328485488892,0.16212844848632812,3.872983346207417,0.037931013852357864,Medium,Low,High,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.0,Bachelor's degree in relevant field,0.7935003042221069,0.07072150707244873,3.4641016151377544,0.01991909183561802,Medium,Low,High,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.8184487819671631,0.2458188682794571,3.7416573867739413,0.014178771525621414,Medium,Medium,High,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8239200115203857,0.10635330528020859,3.7416573867739413,0.33357352018356323,Medium,Low,High,Medium
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.3,Experience in management consulting or related work,0.8075873851776123,0.25111138820648193,3.605551275463989,0.3283066153526306,Medium,Medium,High,Medium
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8254948854446411,0.284929096698761,4.898979485566356,0.03145778924226761,Medium,Medium,Medium,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.817222535610199,0.17691002786159515,4.123105625617661,0.03138093277812004,Medium,Low,Medium,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8409664630889893,0.2999655604362488,3.872983346207417,0.1314065307378769,Medium,Medium,High,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.8453509211540222,0.25985878705978394,4.47213595499958,0.022162094712257385,Medium,Medium,Medium,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8292490243911743,0.10693898797035217,6.324555320336759,0.007177249528467655,Medium,Low,Medium,Low
1.responsibilities.1,"Expanded and managed a global research team of more than 15 (US, India, and Mexico).",2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.8154593110084534,0.10032228380441666,6.557438524302,0.023643992841243744,Medium,Low,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8433272838592529,0.2751331031322479,4.0,0.0015188157558441162,Medium,Medium,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.8458168506622314,0.1586700677871704,4.0,0.01321761216968298,Medium,Low,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.0,Bachelor's degree in relevant field,0.8262283802032471,0.006212268024682999,3.605551275463989,0.009758352302014828,Medium,Low,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.8433107137680054,0.2803270220756531,3.872983346207417,0.0020517173688858747,Medium,Medium,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8548002243041992,0.1689128577709198,3.872983346207417,0.2793886363506317,High,Low,High,Medium
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.3,Experience in management consulting or related work,0.8421211242675781,0.24075452983379364,3.7416573867739413,0.18160243332386017,Medium,Medium,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8596203327178955,0.385392963886261,5.0,0.028340455144643784,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8540449738502502,0.1325116604566574,4.242640687119285,0.08007341623306274,High,Low,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8676291704177856,0.2500370740890503,4.0,0.03992040827870369,High,Medium,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.858488917350769,0.23604300618171692,4.58257569495584,0.05008332431316376,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8408826589584351,0.0060082487761974335,6.4031242374328485,0.005473279394209385,Medium,Low,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.8431007266044617,0.025268400087952614,6.6332495807108,0.06681741774082184,Medium,Low,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.7996229529380798,0.30211758613586426,4.123105625617661,0.0016770820366218686,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.816788911819458,0.17821729183197021,4.58257569495584,0.003842436708509922,Medium,Low,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.0,Bachelor's degree in relevant field,0.7766332626342773,0.09512430429458618,4.242640687119285,0.002830944024026394,Medium,Low,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.7996820211410522,0.3049693703651428,4.0,0.002726816339418292,Medium,Medium,High,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8083314299583435,0.16266034543514252,4.242640687119285,0.10962754487991333,Medium,Low,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.3,Experience in management consulting or related work,0.7997965812683105,0.23148104548454285,4.123105625617661,0.1443483829498291,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8496571779251099,0.4646376967430115,5.0990195135927845,0.7026134133338928,Medium,Medium,Medium,High
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8175878524780273,0.2767736315727234,4.58257569495584,0.015296198427677155,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8280014395713806,0.282462477684021,4.58257569495584,0.04517308250069618,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.821294903755188,0.23774881660938263,4.898979485566356,0.0005982239963486791,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.7899366617202759,-0.015495359897613525,6.782329983125268,0.019574085250496864,Medium,Low,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.8006997108459473,0.09854336082935333,7.0,0.050473932176828384,Medium,Low,Low,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8285747170448303,0.1660669595003128,4.242640687119285,0.0026777605526149273,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.8300373554229736,0.11029550433158875,4.242640687119285,0.021641623228788376,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.0,Bachelor's degree in relevant field,0.8097754716873169,-0.009139195084571838,3.872983346207417,0.009771653451025486,Medium,Low,High,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.8283892869949341,0.1719505488872528,4.123105625617661,0.0030591844115406275,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8373472690582275,0.14395971596240997,4.123105625617661,0.3112916052341461,Medium,Low,Medium,Medium
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.3,Experience in management consulting or related work,0.8227440118789673,0.10838714241981506,4.0,0.12125199288129807,Medium,Low,High,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8338148593902588,0.26881521940231323,5.196152422706632,0.10111597180366516,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8326302170753479,0.07373720407485962,4.47213595499958,0.08055023849010468,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.845258891582489,0.18039248883724213,4.242640687119285,0.1684056669473648,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.8402611613273621,0.1387985646724701,4.795831523312719,0.009047810919582844,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8296414613723755,-0.010690383613109589,6.557438524302,0.017410513013601303,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.827173113822937,0.038016222417354584,6.782329983125268,0.039103537797927856,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8091704845428467,0.3302145004272461,4.58257569495584,0.000898208818398416,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.8165410757064819,0.18625786900520325,4.795831523312719,0.005751761142164469,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.0,Bachelor's degree in relevant field,0.787106990814209,0.08474700152873993,4.47213595499958,0.012860133312642574,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.8092221021652222,0.3271811902523041,4.47213595499958,0.0009635413880459964,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8174607753753662,0.14265179634094238,4.69041575982343,0.2701023519039154,Medium,Low,Medium,Medium
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.3,Experience in management consulting or related work,0.8053849935531616,0.1852133572101593,4.58257569495584,0.1839713156223297,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8263753056526184,0.4430161118507385,5.291502622129181,0.5790187120437622,Medium,Medium,Medium,Medium
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8169887065887451,0.2619243860244751,5.0,0.02083336003124714,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8263166546821594,0.18041537702083588,4.795831523312719,0.059476338326931,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.8252800703048706,0.25739213824272156,5.291502622129181,0.001125719049014151,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8078410029411316,-0.033570073544979095,6.928203230275509,0.034697387367486954,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.8040224313735962,-0.005003109574317932,7.14142842854285,0.04507521912455559,Medium,Low,Low,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8286722898483276,0.2286536991596222,3.872983346207417,0.0004783547774422914,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.824592649936676,0.06185843050479889,3.872983346207417,0.02411595918238163,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.0,Bachelor's degree in relevant field,0.8038954734802246,0.07185277342796326,3.4641016151377544,0.002622801112011075,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.8286333680152893,0.22731560468673706,3.7416573867739413,0.0005773577722720802,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.2,Experience participating in the sales lifecycle (directly or indirectly),0.8448994159698486,0.45167863368988037,3.4641016151377544,0.6762863993644714,Medium,Medium,High,Medium
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.3,Experience in management consulting or related work,0.8354997038841248,0.25295013189315796,3.605551275463989,0.6513418555259705,Medium,Medium,High,Medium
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.4,"Experience launching technically complex programs, projects, or related work that include big data, analytics, artificial intelligence, and machine learning",0.8250673413276672,0.2189347743988037,4.898979485566356,0.11163753271102905,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.5,Experience with writing communications such as strategy papers or white papers,0.8465847373008728,0.3228073716163635,4.123105625617661,0.046316783875226974,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.6,Participated in the product management and marketing lifecycles (directly or indirectly),0.8554666638374329,0.35023894906044006,3.872983346207417,0.19216230511665344,High,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.7,"Experience with presenting to audiences of 5 to 50 people of various levels (developers to executives) and backgrounds (business, technical, operations)",0.8333791494369507,0.22979137301445007,4.47213595499958,0.0101753706112504,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.0,"Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $138,200/year in our lowest geographic market up to $239,000/year in our highest geographic market.",0.8215360641479492,0.046667806804180145,6.324555320336759,0.0060964892618358135,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.1,"Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",0.8228058218955994,0.11162027716636658,6.557438524302,0.05462907999753952,Medium,Low,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.0,10+ years of experience in the industry as a ML practitioner or executive,0.8405019044876099,0.31795793771743774,3.605551275463989,0.00043255346827208996,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.1,Ph.D. in Data Science or related field from a top-tier university,0.836909830570221,0.14084133505821228,3.605551275463989,0.011742633767426014,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.0,Bachelor's degree in relevant field,0.8230892419815063,0.0832207053899765,3.1622776601683795,0.0018829716136679053,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.1,5+ years of experience in the industry as a ML practitioner or executive,0.84030681848526,0.3194986581802368,3.4641016151377544,0.0005055477377027273,Medium,Medium,High,Low
