Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8403257131576538,0.09807093441486359,4.358898943540674,0.04632929340004921,Medium,Low,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8578433990478516,0.3089312016963959,3.7416573867739413,0.005367010831832886,High,Medium,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8835432529449463,0.39868050813674927,4.242640687119285,0.002614325378090143,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8766030073165894,0.3022123873233795,4.242640687119285,0.00978190079331398,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8683306574821472,0.33683839440345764,5.477225575051661,0.0005676235305145383,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8642577528953552,0.30703651905059814,4.58257569495584,0.0017316973535344005,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.866672158241272,0.3511146903038025,3.7416573867739413,0.03550618514418602,High,Medium,High,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8541824817657471,0.25033533573150635,4.242640687119285,0.035972218960523605,High,Medium,Medium,Low
1.responsibilities.2,Led an external software development team to build and implement new tools.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8763405084609985,0.275531142950058,3.7416573867739413,0.00729098916053772,High,Medium,High,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8131401538848877,0.13013513386249542,4.898979485566356,0.03722591698169708,Medium,Low,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8238070607185364,0.37277963757514954,4.123105625617661,0.01320035383105278,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8299211263656616,0.4945484697818756,4.358898943540674,0.0033784385304898024,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8357373476028442,0.40660807490348816,4.795831523312719,0.02923724614083767,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8435999155044556,0.483509361743927,5.744562646538029,0.002380918711423874,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8444852828979492,0.28280168771743774,5.0990195135927845,0.03941933065652847,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.3,Build out a Prompt management service via cross organizational partnerships,0.810244619846344,0.23919285833835602,4.58257569495584,0.03207520395517349,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8270174860954285,0.26849639415740967,4.795831523312719,0.011886385269463062,Medium,Medium,Medium,Low
1.responsibilities.3,"Championed new technology projects using ML, NLP, chatbot, ontology, web-scraping, API, UX (User Experience).",2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8265194892883301,0.2976628839969635,4.58257569495584,0.14859338104724884,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8288470506668091,0.05747948959469795,4.58257569495584,0.04235363006591797,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8440217971801758,0.36064743995666504,3.7416573867739413,0.007515409495681524,Medium,Medium,High,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.841488242149353,0.3141309320926666,4.47213595499958,0.02665714919567108,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8593899011611938,0.1390049010515213,4.242640687119285,0.020393071696162224,High,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8474760055541992,0.23420293629169464,5.477225575051661,0.00864695105701685,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8421303033828735,0.133389413356781,5.0,0.017908509820699692,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8485153913497925,0.24219423532485962,4.242640687119285,0.00856995489448309,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8366129398345947,0.2233058512210846,4.47213595499958,0.043083108961582184,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8559153079986572,0.11090037226676941,4.242640687119285,0.08554007112979889,High,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8107142448425293,0.19658225774765015,5.0990195135927845,0.05775604024529457,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8164669275283813,0.34411418437957764,4.358898943540674,0.008916729129850864,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8357508778572083,0.5369142293930054,4.795831523312719,0.008581251837313175,Medium,High,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8396552205085754,0.3915809988975525,5.0,0.059379566460847855,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8382485508918762,0.5168263912200928,6.082762530298219,0.0017953497590497136,Medium,High,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8349794149398804,0.2746397852897644,5.0990195135927845,0.01905663125216961,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8135266304016113,0.21484026312828064,4.58257569495584,0.01813487522304058,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8297250866889954,0.36390402913093567,4.58257569495584,0.006462475750595331,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.837984561920166,0.3273666501045227,4.358898943540674,0.37377920746803284,Medium,Medium,Medium,Medium
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8238224983215332,0.020824383944272995,4.242640687119285,0.08096183091402054,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8212698698043823,0.037404630333185196,3.605551275463989,0.0884900838136673,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.834740400314331,0.19227808713912964,4.123105625617661,0.09126640111207962,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8476980924606323,0.19553008675575256,3.872983346207417,0.0420384518802166,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.836563766002655,0.10697650909423828,5.385164807134504,0.056781016290187836,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8414309620857239,0.3422504961490631,4.69041575982343,0.020052634179592133,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8462691307067871,0.39490655064582825,3.872983346207417,0.023607628419995308,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8346818685531616,0.11247389018535614,4.123105625617661,0.07444292306900024,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8349475860595703,0.17686277627944946,3.872983346207417,0.034728389233350754,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8401833176612854,0.0804603099822998,4.0,0.03720436245203018,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8416537046432495,0.1620206981897354,3.3166247903554,0.02001119777560234,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.84583979845047,0.2833244502544403,3.872983346207417,0.007969021797180176,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8679214715957642,0.22276002168655396,3.605551275463989,0.013574307784438133,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8473557829856873,0.251110315322876,5.196152422706632,0.0241660438477993,Medium,Medium,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8540568947792053,0.37417909502983093,4.47213595499958,0.012659833766520023,High,Medium,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8643172383308411,0.5422966480255127,3.605551275463989,0.011458373628556728,High,High,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8481800556182861,0.1221524327993393,3.872983346207417,0.0407395102083683,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8520036935806274,0.28496506810188293,3.605551275463989,0.11273713409900665,High,Medium,High,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.7945057153701782,0.20242179930210114,6.4031242374328485,0.05138929560780525,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.7971981763839722,0.29952672123908997,6.0,0.045045044273138046,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.801435112953186,0.41714879870414734,6.0,0.013244330883026123,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.7993955016136169,0.17956919968128204,6.164414002968976,0.045441631227731705,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8202825784683228,0.35187816619873047,6.928203230275509,0.01073571015149355,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.814151406288147,0.19386181235313416,6.708203932499369,0.02309548482298851,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.3,Build out a Prompt management service via cross organizational partnerships,0.789731502532959,0.2560451328754425,6.164414002968976,0.059438880532979965,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8039166331291199,0.2180146872997284,6.324555320336759,0.010968681424856186,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.7960690855979919,0.2064208984375,6.164414002968976,0.15052632987499237,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8195169568061829,0.09481562674045563,4.242640687119285,0.06741572171449661,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8214412927627563,0.18489447236061096,3.605551275463989,0.09960370510816574,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8331992626190186,0.2761352062225342,4.123105625617661,0.08411546796560287,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8358173370361328,0.12146026641130447,3.872983346207417,0.01971769705414772,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8289034962654114,0.2417127639055252,5.385164807134504,0.037606410682201385,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8324990272521973,0.2071344256401062,4.69041575982343,0.020206838846206665,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8381153345108032,0.308815598487854,3.872983346207417,0.03040970116853714,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8303751349449158,0.13965079188346863,4.123105625617661,0.029132269322872162,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8324458599090576,0.20073986053466797,3.872983346207417,0.07555458694696426,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8098089694976807,0.11091408133506775,4.358898943540674,0.05937795713543892,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8100907802581787,0.102296382188797,3.7416573867739413,0.08607783168554306,Medium,Low,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8187969923019409,0.24947954714298248,4.242640687119285,0.06379801779985428,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.826240062713623,0.02672680839896202,4.242640687119285,0.040228988975286484,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8207008838653564,0.047797225415706635,5.477225575051661,0.020511219277977943,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8221542835235596,0.09887899458408356,4.795831523312719,0.03593633696436882,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8229424953460693,0.3218556344509125,4.0,0.03475986793637276,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8161720633506775,0.19118347764015198,4.242640687119285,0.03250649571418762,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.818954586982727,0.12256793677806854,4.0,0.10205603390932083,Medium,Low,High,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8134481310844421,0.1316920667886734,5.196152422706632,0.041486360132694244,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.817092776298523,0.04214948043227196,4.69041575982343,0.009132694453001022,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.825017511844635,0.22461602091789246,5.0990195135927845,0.010609458200633526,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8351268768310547,0.16431641578674316,5.0990195135927845,0.00864506047219038,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8361493349075317,0.3272863030433655,6.164414002968976,0.003739516017958522,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8480246663093567,0.26179981231689453,5.196152422706632,0.009234369732439518,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8296845555305481,0.23871099948883057,4.898979485566356,0.02460230514407158,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8222060203552246,0.1922563910484314,5.0990195135927845,0.0395260751247406,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8432602882385254,0.22121867537498474,4.898979485566356,0.05511961504817009,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8307035565376282,0.06962020695209503,4.242640687119285,0.041255440562963486,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.833232045173645,0.16490112245082855,3.605551275463989,0.017007671296596527,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8423260450363159,0.27983328700065613,4.123105625617661,0.017958302050828934,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8546140193939209,0.22966012358665466,4.123105625617661,0.013698557391762733,High,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.1,"Develop SDKs and APIs for our user community to power a wide range of applications such as information retrieval, fraud detection, AI Assistants, recommendations on our Gen AI platform.",0.8432749509811401,0.31217408180236816,5.385164807134504,0.012806696817278862,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.2,"Design and build RAG service platform orchestrations including prompt engineering, guardrails, vector databases, API Grounding",0.8386327028274536,0.20821595191955566,4.69041575982343,0.01225264836102724,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.3,Build out a Prompt management service via cross organizational partnerships,0.8436136245727539,0.19699102640151978,3.872983346207417,0.004667958244681358,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.4,Stay up-to-date with latest advancements in operationalization of machine learning and GenAI Technologies,0.8378674983978271,0.14756527543067932,4.123105625617661,0.009024988859891891,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.5,Design and implement capabilities to support MLOps for foundation models.,0.8433869481086731,0.1545865833759308,3.872983346207417,0.04190665856003761,Medium,Low,High,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.0,"Bachelor's degree in Computer Science, Computer Engineering or a technical field",0.8172399401664734,0.07458779215812683,5.385164807134504,0.026754938066005707,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.1,"At least 8 years of experience programming with Python, Go, Scala, or C/C++",0.8228842616081238,0.15949448943138123,4.898979485566356,0.054666802287101746,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.2,At least 5 years of experience designing and building and deploying enterprise AI or ML applications.,0.8336219787597656,0.2618010640144348,5.291502622129181,0.05505963787436485,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.0,Develop abstracted platform services to support applications powered by Generative AI,0.8286716938018799,0.18500065803527832,5.291502622129181,0.01897958666086197,Medium,Low,Medium,Low
