Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8394996523857117,0.15724599361419678,4.123105625617661,0.0712146908044815,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8386694192886353,0.14646100997924805,4.0,0.0012057498097419739,Medium,Low,High,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8268675804138184,0.0860796645283699,4.123105625617661,0.0058049401268363,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.844123363494873,0.1698707938194275,4.58257569495584,0.028952380642294884,Medium,Low,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8557136058807373,0.36447715759277344,4.0,0.16478241980075836,High,Medium,High,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8445259928703308,0.3075892925262451,4.47213595499958,0.015054373070597649,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8444899320602417,0.20277507603168488,4.358898943540674,0.03174532577395439,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8536862134933472,0.18157702684402466,4.242640687119285,0.027965286746621132,High,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.816008985042572,0.32983946800231934,4.69041575982343,0.07037749886512756,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8195359706878662,0.17293226718902588,4.58257569495584,0.0006907963543199003,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8046725988388062,0.16763606667518616,4.69041575982343,0.002402659272775054,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8185009360313416,0.2577182650566101,5.0990195135927845,0.007023179437965155,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8259689211845398,0.28141626715660095,4.58257569495584,0.1575194001197815,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8314563035964966,0.26323702931404114,5.0,0.004881043918430805,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8183342218399048,0.26618820428848267,4.898979485566356,0.03034977614879608,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8278307318687439,0.25010204315185547,4.795831523312719,0.031453393399715424,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8301362991333008,0.1765025556087494,3.7416573867739413,0.03711386024951935,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8278025388717651,0.040231890976428986,3.605551275463989,0.0036129991058260202,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8358498811721802,0.30073535442352295,3.7416573867739413,0.0012534925481304526,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8354312181472778,0.19912424683570862,4.242640687119285,0.043319571763277054,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8466875553131104,0.21770232915878296,3.605551275463989,0.09893574565649033,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8352631330490112,0.13360172510147095,4.123105625617661,0.09208068251609802,Medium,Low,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8503677248954773,0.4124220609664917,4.0,0.022099534049630165,High,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8506138324737549,0.1842501163482666,3.872983346207417,0.003916056826710701,High,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.850797176361084,0.29610398411750793,3.4641016151377544,0.004871075041592121,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8407821655273438,0.12292309105396271,3.3166247903554,0.0010163658298552036,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8421930074691772,0.24138405919075012,3.4641016151377544,0.0009562073391862214,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8443319797515869,0.24080893397331238,4.0,0.04147251695394516,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.855844259262085,0.26942822337150574,3.3166247903554,0.07182926684617996,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8403364419937134,0.17089805006980896,3.872983346207417,0.012172311544418335,Medium,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8561434745788574,0.4310360252857208,3.7416573867739413,0.020193099975585938,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8521579504013062,0.19113054871559143,3.605551275463989,0.057387061417102814,High,Low,High,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.7913053035736084,0.3539815843105316,5.916079783099616,0.002868359675630927,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.7901048064231873,0.2663576602935791,6.0,0.0017090389737859368,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.7839564085006714,0.323447585105896,6.082762530298219,0.004349315073341131,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8066694736480713,0.40526556968688965,6.4031242374328485,0.00723144318908453,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8037894368171692,0.3803412914276123,6.0,0.42471006512641907,Medium,Medium,Medium,Medium
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8140321969985962,0.25400206446647644,6.324555320336759,0.06451040506362915,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8035268187522888,0.4184938073158264,6.244997998398398,0.09676321595907211,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8044806718826294,0.3118493854999542,6.164414002968976,0.06356141716241837,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8250063061714172,0.28184401988983154,3.7416573867739413,0.032613951712846756,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8209686279296875,0.1532953679561615,3.605551275463989,0.007371020037680864,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8230432271957397,0.2479870766401291,3.7416573867739413,0.006011303048580885,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8253921866416931,0.2487812638282776,4.242640687119285,0.053154364228248596,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8387633562088013,0.23552019894123077,3.605551275463989,0.10064709186553955,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8206710815429688,0.1712464541196823,4.123105625617661,0.09460978955030441,Medium,Low,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8375725150108337,0.2922331690788269,4.0,0.04998232051730156,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8329747915267944,0.22907057404518127,3.872983346207417,0.06866896152496338,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8178414702415466,0.35671836137771606,3.605551275463989,0.06861325353384018,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8079909086227417,0.16515186429023743,3.7416573867739413,0.0021541151218116283,Medium,Low,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8151252269744873,0.2568691074848175,3.872983346207417,0.010987978428602219,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8270963430404663,0.3220459818840027,4.123105625617661,0.014078193344175816,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8224540948867798,0.3134182095527649,3.7416573867739413,0.0992913469672203,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8179198503494263,0.11329341679811478,4.242640687119285,0.049049925059080124,Medium,Low,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8242504596710205,0.3389560580253601,4.123105625617661,0.04845186322927475,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8254781365394592,0.18796883523464203,4.0,0.03692400082945824,Medium,Low,High,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8218024969100952,0.29015931487083435,4.795831523312719,0.038024723529815674,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8243516087532043,0.24602371454238892,4.47213595499958,0.000525329785887152,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.811859130859375,0.1430440992116928,4.795831523312719,0.0064092036336660385,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8310223817825317,0.19125434756278992,5.0,0.030470427125692368,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8330509662628174,0.3067738711833954,4.47213595499958,0.1111331656575203,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8327842950820923,0.26792508363723755,4.898979485566356,0.015181672759354115,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.829108715057373,0.2751699984073639,5.0,0.04816088825464249,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8361352682113647,0.15006783604621887,4.898979485566356,0.02483956888318062,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8351830244064331,0.23902839422225952,3.7416573867739413,0.09168972074985504,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8391892313957214,0.06186918541789055,3.605551275463989,0.002437031827867031,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8277305364608765,0.074812151491642,3.7416573867739413,0.007167264819145203,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8410676717758179,0.12588250637054443,4.242640687119285,0.040774211287498474,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8551440238952637,0.3142632842063904,3.605551275463989,0.0802549421787262,High,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8369659781455994,0.22751568257808685,4.123105625617661,0.01757575385272503,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8429601192474365,0.2207040786743164,4.0,0.018398478627204895,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.848373532295227,0.16251187026500702,3.872983346207417,0.021620668470859528,Medium,Low,High,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8213622570037842,0.30059754848480225,5.0,0.01223726011812687,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8248050212860107,0.20786798000335693,4.898979485566356,0.00032669599750079215,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8234752416610718,0.22554431855678558,5.0,0.0014981987187638879,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8387759327888489,0.24802304804325104,5.196152422706632,0.0026298435404896736,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8299349546432495,0.22696441411972046,4.898979485566356,0.02348170429468155,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8303989171981812,0.20094940066337585,5.291502622129181,0.028641290962696075,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8365022540092468,0.3220936059951782,5.196152422706632,0.06312255561351776,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8417057991027832,0.28791290521621704,5.0990195135927845,0.03443169221282005,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8303254842758179,0.3396605849266052,3.872983346207417,0.022809213027358055,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8321239948272705,0.15886268019676208,3.7416573867739413,0.00033464215812273324,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8244961500167847,0.2222454845905304,3.872983346207417,0.00893391016870737,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8353453874588013,0.22445538640022278,4.358898943540674,0.00892701093107462,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.2,Experience using data and metrics to drive improvements,0.835873544216156,0.24036580324172974,3.7416573867739413,0.13648530840873718,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8326823711395264,0.17169234156608582,4.242640687119285,0.02708261087536812,Medium,Low,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.834671139717102,0.28829944133758545,4.123105625617661,0.05326244980096817,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.840836763381958,0.10570162534713745,4.0,0.0393105186522007,Medium,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.864298939704895,0.3534740209579468,3.872983346207417,0.027148287743330002,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8764201998710632,0.39962899684906006,3.4641016151377544,0.00040922214975580573,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8588376045227051,0.10891133546829224,3.872983346207417,0.002876942278817296,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8758090734481812,0.2785753607749939,4.123105625617661,0.0013803995680063963,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8768142461776733,0.40955278277397156,3.4641016151377544,0.18113639950752258,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8600432276725769,0.3638804256916046,4.0,0.027269480749964714,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8740010857582092,0.39163142442703247,4.123105625617661,0.07204661518335342,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8823019862174988,0.21345940232276917,4.0,0.03786122053861618,High,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8280107975006104,0.2305731475353241,4.0,0.01564767211675644,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8530631065368652,0.32547152042388916,3.872983346207417,0.004029798787087202,High,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8397774696350098,0.29238319396972656,4.0,0.007245245389640331,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8445228338241577,0.2467012256383896,4.0,0.0023640990257263184,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.2,Experience using data and metrics to drive improvements,0.8380584716796875,0.19669586420059204,3.872983346207417,0.014774944633245468,Medium,Low,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.3,"Experience with Excel or Tableau (data manipulation, macros, charts and pivot tables)",0.8323549032211304,0.13088196516036987,4.358898943540674,0.061277925968170166,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.4,"Experience building, executing and scaling cross-functional marketing programs",0.8350561261177063,0.2094087153673172,4.242640687119285,0.024103645235300064,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,1.down_to_earth.5,Experience developing and executing campaigns across a multitude of timezones and languages,0.8335704207420349,0.049270790070295334,4.123105625617661,0.0010100267827510834,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,0.pie_in_the_sky.0,10+ years of experience in a specific emerging technology,0.8458362221717834,0.1954474151134491,4.242640687119285,0.015669241547584534,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,0.pie_in_the_sky.1,Ph.D. in Data Science from a top-tier university,0.8415963649749756,0.07842440903186798,4.123105625617661,0.0003082224866375327,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.0,6+ years of professional non-internship marketing experience,0.8379738330841064,0.28493231534957886,4.242640687119285,0.0010451620910316706,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,1.down_to_earth.1,"5+ years of experience using quantitative and qualitative research data to make political, business, or communications decisions",0.8464032411575317,0.2581115663051605,4.69041575982343,0.005491012707352638,Medium,Medium,Medium,Low
