Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.849624514579773,0.2434214949607849,4.358898943540674,0.07147510349750519,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8566441535949707,0.36930763721466064,4.123105625617661,0.036471471190452576,High,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.3,Work with customers to learn about problems they are trying to solve.,0.846535325050354,0.20120859146118164,4.123105625617661,0.04591141268610954,Medium,Medium,Medium,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.4,Analyze service and business metrics.,0.8361722826957703,0.22860731184482574,3.872983346207417,0.038474272936582565,Medium,Medium,High,Low
1.responsibilities.4,"Led a team to develop automated tools in Python, reducing report preparation time by 40%.",2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.854180634021759,0.3290559649467468,4.69041575982343,0.008695241995155811,High,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.813713550567627,0.3185616731643677,5.385164807134504,0.008470920845866203,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,0.pie_in_the_sky.1,6+ years of team management experience,0.8113435506820679,0.1958109736442566,4.47213595499958,0.0027637791354209185,Medium,Low,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8255689144134521,0.3093523681163788,5.0,0.008582591079175472,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8246674537658691,0.29370296001434326,4.898979485566356,0.009474425576627254,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8303529620170593,0.20624026656150818,4.69041575982343,0.00048588166828267276,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8164604902267456,0.33606791496276855,4.69041575982343,0.016451003029942513,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.4,Analyze service and business metrics.,0.8162874579429626,0.2409208118915558,4.47213595499958,0.061550866812467575,Medium,Medium,Medium,Low
1.responsibilities.5,First in IDC to implement ML (machine learning). First to launch a chatbot. First to implement API (application programming interface). First to build an ontology.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8303992748260498,0.3077741861343384,5.196152422706632,0.0036348525900393724,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8366433382034302,0.25955379009246826,4.58257569495584,0.009077531285583973,Medium,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,0.pie_in_the_sky.1,6+ years of team management experience,0.8444117307662964,0.21655666828155518,3.4641016151377544,0.0009382222197018564,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8537094593048096,0.2625649571418762,4.123105625617661,0.007962852716445923,High,Medium,Medium,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8484344482421875,0.386269211769104,4.0,0.19347964227199554,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8387075662612915,0.06392688304185867,3.7416573867739413,0.14155156910419464,Medium,Low,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8379994034767151,0.39053109288215637,3.7416573867739413,0.012456662952899933,Medium,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.4,Analyze service and business metrics.,0.8524793386459351,0.43595433235168457,3.4641016151377544,0.17320959270000458,High,Medium,High,Low
1.responsibilities.6,Advised services firms on deal pursuit and sales orchestration strategies.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8465276956558228,0.2776818871498108,4.358898943540674,0.0007003281498327851,Medium,Medium,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8409278392791748,0.2740303575992584,4.358898943540674,0.0037162164226174355,Medium,Medium,Medium,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,0.pie_in_the_sky.1,6+ years of team management experience,0.8448050022125244,0.23108771443367004,3.1622776601683795,0.002174711087718606,Medium,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.860896110534668,0.43581539392471313,3.872983346207417,0.02614620141685009,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8710434436798096,0.5378605723381042,3.7416573867739413,0.08515994995832443,High,High,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8575268983840942,0.1522035300731659,3.4641016151377544,0.015659471973776817,High,Low,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8544287085533142,0.3999919295310974,3.4641016151377544,0.056124866008758545,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.4,Analyze service and business metrics.,0.8636859655380249,0.4582996666431427,3.1622776601683795,0.08457775413990021,High,Medium,High,Low
1.responsibilities.7,Advised software vendors on services partnership strategy.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.866805911064148,0.2993957996368408,4.123105625617661,0.010466324165463448,High,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8071768879890442,0.44057151675224304,6.48074069840786,0.013871779665350914,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",0.pie_in_the_sky.1,6+ years of team management experience,0.7913614511489868,0.21917903423309326,5.916079783099616,0.012019605375826359,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.810250997543335,0.3360477089881897,6.324555320336759,0.067018523812294,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8076916933059692,0.4201286733150482,6.244997998398398,0.10117179900407791,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.7937474250793457,0.19376039505004883,6.082762530298219,0.031643085181713104,Medium,Low,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.3,Work with customers to learn about problems they are trying to solve.,0.7896618247032166,0.41981402039527893,6.082762530298219,0.06613513082265854,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.4,Analyze service and business metrics.,0.802943229675293,0.48314350843429565,5.916079783099616,0.17156925797462463,Medium,Medium,Medium,Low
1.responsibilities.8,"Authored reports, blogs, presentations, & custom researches in go-to-market strategy, deal signing analysis, renewal analysis, buyer studies, technology adoptions (cloud, AI, ML, digital, etc.), and industry trend analysis.",2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8112632036209106,0.457339346408844,6.48074069840786,0.000989779131487012,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8221428394317627,0.27302324771881104,4.58257569495584,0.03157081827521324,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,0.pie_in_the_sky.1,6+ years of team management experience,0.8293837308883667,0.23271065950393677,3.4641016151377544,0.0012522345641627908,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8365225791931152,0.2433648258447647,4.123105625617661,0.018547900021076202,Medium,Medium,Medium,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8326138257980347,0.334701269865036,4.0,0.18910609185695648,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8252514004707336,0.1010352224111557,3.7416573867739413,0.14307396113872528,Medium,Low,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8255524635314941,0.45649272203445435,3.7416573867739413,0.08370158821344376,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.4,Analyze service and business metrics.,0.8415480852127075,0.3479875922203064,3.4641016151377544,0.10116109997034073,Medium,Medium,High,Low
2.responsibilities.0,Delivered quarterly webinars on outsourcing/managed services signing trends.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8383607864379883,0.21198928356170654,4.358898943540674,0.009059485048055649,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8130102753639221,0.3220447599887848,4.47213595499958,0.04786325991153717,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,0.pie_in_the_sky.1,6+ years of team management experience,0.8183926939964294,0.28423136472702026,3.605551275463989,0.008605019189417362,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8286464214324951,0.2633572220802307,4.242640687119285,0.02696148119866848,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8278905153274536,0.36886680126190186,4.123105625617661,0.041495438665151596,Medium,Medium,Medium,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.818413496017456,0.17057186365127563,3.872983346207417,0.06784149259328842,Medium,Low,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8161036372184753,0.28078675270080566,3.872983346207417,0.06077229604125023,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.4,Analyze service and business metrics.,0.8336697220802307,0.33969780802726746,3.605551275463989,0.06055716797709465,Medium,Medium,High,Low
2.responsibilities.1,Authored 7 to 10 pursuit strategy reports and industry trend research documents.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8410559892654419,0.3644448518753052,4.242640687119285,0.000960923673119396,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8198865652084351,0.2531149685382843,5.477225575051661,0.022708026692271233,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",0.pie_in_the_sky.1,6+ years of team management experience,0.8226245045661926,0.15602000057697296,4.58257569495584,0.003364503849297762,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8394320011138916,0.21722139418125153,4.898979485566356,0.006994266528636217,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8298212289810181,0.25144416093826294,5.0,0.07191136479377747,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8267648816108704,0.16188624501228333,4.795831523312719,0.06817017495632172,Medium,Low,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.3,Work with customers to learn about problems they are trying to solve.,0.8211023807525635,0.26353979110717773,4.795831523312719,0.041871003806591034,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.4,Analyze service and business metrics.,0.8237712383270264,0.3351110517978668,4.58257569495584,0.09512476623058319,Medium,Medium,Medium,Low
3.responsibilities.0,"Designed and architected a complex company database with 100K+ unique records and integrating DnB API and internal databases, which reduced data duplication by 50%.",2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8363885879516602,0.2434655874967575,5.291502622129181,0.027755316346883774,Medium,Medium,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8290978074073792,0.19472059607505798,4.58257569495584,0.01838063821196556,Medium,Low,Medium,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,0.pie_in_the_sky.1,6+ years of team management experience,0.8411275744438171,0.32815220952033997,3.1622776601683795,0.001376786851324141,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8448679447174072,0.3170226216316223,3.872983346207417,0.018980098888278008,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8424862623214722,0.22070658206939697,4.0,0.13497993350028992,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8529798984527588,0.33590465784072876,3.7416573867739413,0.03006192483007908,High,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8403333425521851,0.1733049601316452,3.7416573867739413,0.12372740358114243,Medium,Low,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.4,Analyze service and business metrics.,0.8397900462150574,0.2741807699203491,3.4641016151377544,0.031279075890779495,Medium,Medium,High,Low
3.responsibilities.1,Oversaw two Appian implementations that increased team productivity by 20 to 30%.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8469985127449036,0.21905866265296936,4.358898943540674,0.007865909487009048,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8345409631729126,0.2873668372631073,5.656854249492381,0.006086374167352915,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",0.pie_in_the_sky.1,6+ years of team management experience,0.8374590277671814,0.316371351480484,4.358898943540674,0.0007531877490691841,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.857398271560669,0.33169206976890564,4.898979485566356,0.042459115386009216,High,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8404898047447205,0.356353223323822,5.196152422706632,0.04203750565648079,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8249340057373047,0.05613156408071518,5.0,0.0520707368850708,Medium,Low,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.3,Work with customers to learn about problems they are trying to solve.,0.8233644962310791,0.3932257294654846,5.0,0.012734157964587212,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.4,Analyze service and business metrics.,0.8365684747695923,0.2592729926109314,4.795831523312719,0.06395769864320755,Medium,Medium,Medium,Low
3.responsibilities.2,"Managed daily content operations, including leading a team of offshore and nearshore content team, as well as other sales and research related activities.",2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8462620973587036,0.2576941251754761,5.477225575051661,0.0015255652833729982,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8228272199630737,0.40140777826309204,4.69041575982343,0.014547431841492653,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",0.pie_in_the_sky.1,6+ years of team management experience,0.8296351432800293,0.24591697752475739,3.605551275463989,0.004102857783436775,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8402236700057983,0.29883286356925964,4.242640687119285,0.05240071564912796,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8358807563781738,0.31235814094543457,4.123105625617661,0.08541908115148544,Medium,Medium,Medium,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8333643674850464,0.08631514012813568,3.872983346207417,0.00021734375332016498,Medium,Low,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.3,Work with customers to learn about problems they are trying to solve.,0.8320527076721191,0.3133670687675476,3.872983346207417,0.06342407315969467,Medium,Medium,High,Low
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.4,Analyze service and business metrics.,0.8525077104568481,0.47966909408569336,3.605551275463989,0.47069674730300903,High,Medium,High,Medium
3.responsibilities.3,"Analyzed and Modeled 20 to 30 IT vendors' financials and over 1,500 services contracts.",2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.843003511428833,0.2917134165763855,4.47213595499958,0.013820822350680828,Medium,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8647142648696899,0.21505284309387207,4.69041575982343,0.0023489545565098524,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,0.pie_in_the_sky.1,6+ years of team management experience,0.8686039447784424,0.1440669149160385,3.605551275463989,0.0008520500850863755,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8842937350273132,0.3772926926612854,4.242640687119285,0.027094759047031403,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8770611882209778,0.3779604434967041,4.123105625617661,0.10133261978626251,High,Medium,Medium,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8760336637496948,0.19311755895614624,3.872983346207417,0.032469213008880615,High,Low,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8675562143325806,0.2030574530363083,3.872983346207417,0.09635613858699799,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.4,Analyze service and business metrics.,0.870080828666687,0.20752255618572235,3.605551275463989,0.09372361749410629,High,Medium,High,Low
3.responsibilities.4,Managed three major data integration projects critical to the launch of the new platform.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8796222805976868,0.24142862856388092,4.47213595499958,0.011465707793831825,High,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8407210111618042,0.31567245721817017,4.795831523312719,0.014323011972010136,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,0.pie_in_the_sky.1,6+ years of team management experience,0.8454758524894714,0.36234354972839355,3.7416573867739413,0.000737495836801827,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8385500907897949,0.19058367609977722,4.358898943540674,0.002134405542165041,Medium,Low,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8385816812515259,0.20756091177463531,4.242640687119285,0.003047358011826873,Medium,Medium,Medium,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.8368423581123352,0.20760810375213623,4.0,0.018288051709532738,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.8360004425048828,0.2358943074941635,4.0,0.00895208865404129,Medium,Medium,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.4,Analyze service and business metrics.,0.8352591395378113,0.1405971646308899,3.7416573867739413,0.0029027252458035946,Medium,Low,High,Low
3.responsibilities.5,Promoted from Senior Research Analyst to Research Manager in February 2007.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8395047187805176,0.19828516244888306,4.58257569495584,0.0023867327254265547,Medium,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,0.pie_in_the_sky.0,"10+ years of product or program management, product marketing, business development or technology experience",0.8415539264678955,0.26902031898498535,4.58257569495584,0.0037067222874611616,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,0.pie_in_the_sky.1,6+ years of team management experience,0.8400119543075562,0.18018832802772522,4.0,0.004458208102732897,Medium,Low,High,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.0,Lead a cross-functional team defining product and program requirements across the company.,0.8590227365493774,0.25501540303230286,4.358898943540674,0.011194323189556599,High,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.1,"Work with customers, partners, and operational stakeholders to prioritize roadmap features.",0.8624897003173828,0.25754594802856445,4.47213595499958,0.004338135942816734,High,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.2,Collaborate with GenAI scientists to improve the performance of our models.,0.853019118309021,-0.011552713811397552,4.242640687119285,0.05238058418035507,High,Low,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.3,Work with customers to learn about problems they are trying to solve.,0.848191499710083,0.36824291944503784,4.242640687119285,0.007704407908022404,Medium,Medium,Medium,Low
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.4,Analyze service and business metrics.,0.8600220680236816,0.4186481237411499,4.0,0.31178683042526245,High,Medium,High,Medium
4.responsibilities.0,Researched market dynamics in the Web Services Security market to support product strategy.,2.other.5,"Write PRFAQs, Business Requirement Documents, and iterate on product decisions with Science and Technical teams.",0.8591195940971375,0.2100313901901245,4.58257569495584,0.0011115773813799024,High,Medium,Medium,Low
